step,pusher_x,pusher_y,obj_x,obj_y,goal_x,goal_y,obj_goal_dist,pusher_obj_dist,contact,progress,phase,seed,method,k,h,local_chunk_step,convergence_signal,action_x,action_y,final_score,success
96,0.47699787186814724,0.35268763208862913,0.5581986885316779,0.4960473600283524,0.78,0.72,0.3151993126885559,0.1647591703723219,0.0,9.667007406000128e-05,free,0,fixed_k16_h4,16,4,3,0.14343942722310815,0.06514403119615342,0.0009961500056618554,0.4473242719710463,0
97,0.4845073064246373,0.35909702141351163,0.5582557920282684,0.4961050930201306,0.78,0.72,0.31511810982635535,0.155595793047863,0.0,8.120286220053563e-05,free,0,fixed_k16_h4,16,4,0,0.10374209031678017,0.16687632347755654,0.1424308738862777,0.4473242719710463,0
98,0.4899753890125317,0.3643469195729999,0.5583037589654044,0.4961535887332243,0.78,0.72,0.31504989942211375,0.14846468999573428,0.0,6.821040424159763e-05,free,0,fixed_k16_h4,16,4,1,0.10374209031678017,0.12151294639765244,0.11666440354418355,0.4473242719710463,0
99,0.49320460001505256,0.36802664686218517,0.5583440511925987,0.496194325132223,0.78,0.72,0.31499260268255574,0.1437710049100438,0.0,5.72967395580104e-05,free,0,fixed_k16_h4,16,4,2,0.10374209031678017,0.07176024450046364,0.0817717175374506,0.4473242719710463,0
100,0.49281612539887193,0.37151440872148184,0.5583778966634418,0.4962285437073819,0.78,0.72,0.31494447342133053,0.14089698831639053,0.0,4.812926122521599e-05,free,0,fixed_k16_h4,16,4,3,0.10374209031678017,-0.008632769248458873,0.07750581909548167,0.4473242719710463,0
101,0.4904317366961569,0.3747380697719103,0.5584063268589501,0.4962572873105154,0.78,0.72,0.31490404484190376,0.139238877972334,0.0,4.042857942676559e-05,free,0,fixed_k16_h4,16,4,0,0.040629108461454386,-0.052986415615889175,0.07163691223174358,0.4473242719710463,0
102,0.4878193753171713,0.377780736395176,0.558430208223177,0.4962814319371475,0.78,0.72,0.31487008483518697,0.13794312076943485,0.0,3.3960006716793334e-05,free,0,fixed_k16_h4,16,4,1,0.040629108461454386,-0.05805247508856981,0.0676148138503483,0.4473242719710463,0
103,0.4827356060785778,0.38073774300767793,0.5584502685691276,0.4963017134235185,0.78,0.72,0.3148415584295462,0.1381583923412948,0.0,2.8526405640771912e-05,free,0,fixed_k16_h4,16,4,2,0.040629108461454386,-0.11297264974652188,0.06571125805559795,0.4473242719710463,0
104,0.4781878609735146,0.3828761035807728,0.5584671192597261,0.4963187498720701,0.78,0.72,0.31481759624880873,0.13897479378850197,0.0,2.396218073746903e-05,free,0,fixed_k16_h4,16,4,3,0.040629108461454386,-0.10106100233473762,0.04751912384655212,0.4473242719710463,0
105,0.47659276520782534,0.3836707028201089,0.5584812738398289,0.49633306048885345,0.78,0.72,0.3147974680169899,0.13927862248548356,0.0,2.012823181885004e-05,free,0,fixed_k16_h4,16,4,0,0.03238547169634486,-0.035446572570873025,0.01765776087413551,0.4473242719710463,0
106,0.47306997883116597,0.38553802715765884,0.5584931636871152,0.4963450814069515,0.78,0.72,0.3147805603022624,0.13991184289522943,0.0,1.6907714727454337e-05,free,0,fixed_k16_h4,16,4,1,0.03238547169634486,-0.07828414170354119,0.04149609638999817,0.4473242719710463,0
107,0.47006969641381025,0.3878215142045648,0.5585031511588358,0.49635517897815384,0.78,0.72,0.3147663578218917,0.1400001153832606,0.0,1.4202480370706372e-05,free,0,fixed_k16_h4,16,4,2,0.03238547169634486,-0.06667294260790456,0.050744156597909436,0.4473242719710463,0
108,0.46939784147620306,0.3903691353162747,0.558511540635081,0.4963636609379638,0.78,0.72,0.31475442773838047,0.1384777629785588,0.0,1.1930083511246803e-05,free,0,fixed_k16_h4,16,4,3,0.03238547169634486,-0.014930109724604361,0.05661380248244263,0.4473242719710463,0
109,0.4705789924649827,0.38744153646003093,0.558518587795127,0.4963707857842042,0.78,0.72,0.31474440646823126,0.13999626346855631,0.0,1.0021270149207506e-05,free,0,fixed_k16_h4,16,4,0,0.05674559933858669,0.026247799750658947,-0.065057752360973,0.4473242719710463,0
110,0.47048313480482085,0.3867519930494871,0.5585245074095656,0.4963767706550461,0.78,0.72,0.31473598860130597,0.1406018319766701,0.0,8.417866925292117e-06,free,0,fixed_k16_h4,16,4,1,0.05674559933858669,-0.002130170225818984,-0.015323186900973713,0.4473242719710463,0
111,0.47199182414430335,0.3881297935705886,0.558529479885694,0.4963817979465533,0.78,0.72,0.3147289175930889,0.13859026774138697,0.0,7.0710082170633015e-06,free,0,fixed_k16_h4,16,4,2,0.05674559933858669,0.033526429766277746,0.030617789357810545,0.4473242719710463,0
112,0.47452578426046566,0.3896757617961287,0.5585336567656419,0.49638602087141936,0.78,0.72,0.3147229779461865,0.13581016911395705,0.0,5.939646902430873e-06,free,0,fixed_k16_h4,16,4,3,0.05674559933858669,0.05631022480360662,0.03435484945644662,0.4473242719710463,0
113,0.4687897240949725,0.3968791372567801,0.5585371653447981,0.49638956812830687,0.78,0.72,0.31471798864278855,0.13400346660862106,0.0,4.9893033979286905e-06,free,0,fixed_k16_h4,16,4,0,0.1138754541867314,-0.1274680036776255,0.1600750102366976,0.4473242719710463,0
114,0.4653989555723568,0.40169894600351447,0.5585401125512893,0.49639254782409237,0.78,0.72,0.3147137976279344,0.13282376801283838,0.0,4.19101485416018e-06,free,0,fixed_k16_h4,16,4,1,0.1138754541867314,-0.07535041161368307,0.10710686103854195,0.4473242719710463,0
115,0.46420766865021035,0.40582246008879796,0.558542588204742,0.49639505076855217,0.78,0.72,0.3147102771754568,0.1307764169481725,0.0,3.5204524775900303e-06,free,0,fixed_k16_h4,16,4,2,0.1138754541867314,-0.026473042714365135,0.0916336463396332,0.4473242719710463,0
116,0.4636215685242322,0.4085380494418463,0.5585446677536422,0.4963971532418984,0.78,0.72,0.31470731999537566,0.12934302025182787,0.0,2.9571800811423188e-06,free,0,fixed_k16_h4,16,4,3,0.1138754541867314,-0.013024447243958806,0.06034643006774077,0.4473242719710463,0
117,0.45834141845200554,0.40786760018945456,0.5585464145747184,0.49639891931950925,0.78,0.72,0.31470483596410753,0.13371176356200112,0.0,2.4840312681240206e-06,free,0,fixed_k16_h4,16,4,0,0.08274384548161019,-0.11733666827170325,-0.014898872275371917,0.4473242719710463,0
118,0.456334545189151,0.4076433225497159,0.5585478819044224,0.4964004028247024,0.78,0.72,0.31470274937784226,0.13537128758126604,0.0,2.0865862652708067e-06,free,0,fixed_k16_h4,16,4,1,0.08274384548161019,-0.04459718361898911,-0.0049839475497471235,0.4473242719710463,0
119,0.45504367141713403,0.40681591997185973,0.5585491144613738,0.4964016489690646,0.78,0.72,0.3147009966453795,0.13689039257648797,0.0,1.7527324627786278e-06,free,0,fixed_k16_h4,16,4,2,0.08274384548161019,-0.02868608382259937,-0.018386723952359314,0.4473242719710463,0
120,0.453625426276315,0.4064412373148938,0.5585501498092129,0.49640269573032886,0.78,0.72,0.3146995243501107,0.13821093158172082,0.0,1.4722952687562518e-06,free,0,fixed_k16_h4,16,4,3,0.08274384548161019,-0.0315165586848663,-0.008326281265909515,0.4473242719710463,0
1,0.15261153676855535,0.1870850412821956,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.35258742095310774,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.20294183638977129,0.2383462989367655,0.201480316257003,0.22142487582649523,0
2,0.1668346147765238,0.1964583110349207,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.33555374864665005,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.20294183638977129,0.3160684001770766,0.2082948833938909,0.22142487582649523,0
3,0.181305158820067,0.2057309005971168,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3183702117095651,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.20294183638977129,0.3215676454120709,0.20605754582658006,0.22142487582649523,0
4,0.1936174501415111,0.21328420731873945,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3039370714879583,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.20294183638977129,0.2736064738098691,0.16785126048050333,0.22142487582649523,0
5,0.20412910477950313,0.2207453095981083,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2910513135670325,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.20294183638977129,0.23359232528871163,0.16580227287486357,0.22142487582649523,0
6,0.21480404863768623,0.22604219634734848,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.27923797413798707,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.20294183638977129,0.23722097462629096,0.11770859442755911,0.22142487582649523,0
7,0.22692504377778747,0.2311744211630279,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.26633623041621285,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.20294183638977129,0.26935544755780505,0.11404944034843147,0.22142487582649523,0
8,0.23938350737753059,0.23500142144132924,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2539423658281635,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.20294183638977129,0.27685474666095794,0.08504445062891912,0.22142487582649523,0
9,0.2536796705225249,0.23670480028092183,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2414190328073533,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.08628712674870394,0.3176925143332066,0.0378528631020576,0.22142487582649523,0
10,0.26460744810680664,0.23918721887390224,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.23125910141659434,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.08628712674870394,0.24283950187292805,0.05516485762178645,0.22142487582649523,0
11,0.2724664855007536,0.24285085261091024,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.22283101713976247,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.08628712674870394,0.17464527542104316,0.08141408304462239,0.22142487582649523,0
12,0.28034657083210124,0.24701779413764682,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2140868899018197,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.08628712674870394,0.17511300736328098,0.09259870059414622,0.22142487582649523,0
13,0.2891157986252441,0.25166059910711047,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2043697344621063,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.08628712674870394,0.19487172873650851,0.10317344376585859,0.22142487582649523,0
14,0.2980087338673743,0.2566683569199733,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19434245364488567,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.08628712674870394,0.1976207831584492,0.11128350695250769,0.22142487582649523,0
15,0.30575345071632687,0.25997503783408316,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.18631816646559446,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.08628712674870394,0.17210481886561194,0.0734817980913302,0.22142487582649523,0
16,0.3108432077124115,0.2633391763930786,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1802740325350787,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.08628712674870394,0.11310571102410287,0.07475863464434244,0.22142487582649523,0
17,0.306909963419185,0.2632689790770613,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.18328731916532834,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.12333373340038845,-0.0874054287383665,-0.0015599403559396624,0.22142487582649523,0
18,0.3056968083502404,0.26345905595376645,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.18408660395053225,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.12333373340038845,-0.02695900153210236,0.0042239305934480215,0.22142487582649523,0
19,0.3067631829366754,0.2640957805464515,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.18286174471825076,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.12333373340038845,0.023697213031889864,0.014149435393001055,0.22142487582649523,0
20,0.310464596586739,0.26487480499778177,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1795472925527377,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.12333373340038845,0.08225363666807933,0.017311654474006465,0.22142487582649523,0
21,0.3141566485341983,0.26676461526144685,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17552351909266997,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.12333373340038845,0.08204559883242896,0.04199578363700188,0.22142487582649523,0
22,0.3158480082433646,0.26946260863168753,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17247450010669751,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.12333373340038845,0.03758577131480718,0.05995540822757059,0.22142487582649523,0
23,0.31707985280945383,0.2710126650184817,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17052825217399958,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.12333373340038845,0.02737432369087155,0.034445697484314544,0.22142487582649523,0
24,0.31912390642515714,0.27381973038995194,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16714744316460148,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.12333373340038845,0.045423413682295494,0.062379230477115924,0.22142487582649523,0
25,0.3185094546460592,0.26772315044419087,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17163447982399965,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.16293860814369132,-0.013654483979955265,-0.1354795543502466,0.22142487582649523,0
26,0.3207033736259782,0.26362854740120756,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17280467001270494,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.16293860814369132,0.04875375510931169,-0.09099117873296204,0.22142487582649523,0
27,0.32297965367149445,0.2600825488141616,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17364517213861952,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.16293860814369132,0.05058400101147112,-0.07879996860102187,0.22142487582649523,0
28,0.32330130897780346,0.2575503029852098,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17521591543507045,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.16293860814369132,0.0071478956957558145,-0.056272129532261406,0.22142487582649523,0
29,0.3233350234660237,0.2561618577308913,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17618621848470473,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.16293860814369132,0.0007492108493394141,-0.030854338984856323,0.22142487582649523,0
30,0.32476958024526487,0.2552255998755192,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1758674148262299,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.16293860814369132,0.031879039538692325,-0.020805730119379806,0.22142487582649523,0
31,0.32741343867970907,0.2548226324438682,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17435046764068182,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.16293860814369132,0.0587524096543151,-0.008954831814466093,0.22142487582649523,0
32,0.33034419465098575,0.256010638446283,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17149132266441564,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.16293860814369132,0.06512791047281465,0.026400133386996292,0.22142487582649523,0
33,0.3282487613848606,0.2533630922985007,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1748594805099349,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.192797385476804,-0.04656518369166973,-0.05883435883960723,0.22142487582649523,0
34,0.3251626445690363,0.2532577190867456,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17702956667120606,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.192797385476804,-0.06858037368498397,-0.002341626927890377,0.22142487582649523,0
35,0.32293208021475733,0.253106733531927,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17866910267286304,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.192797385476804,-0.04956809676175567,-0.0033552345515247984,0.22142487582649523,0
36,0.3213231220249804,0.25372623159560653,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.179335460837331,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.192797385476804,-0.03575462643948638,0.013766623637323623,0.22142487582649523,0
37,0.322354187403726,0.2543786113652029,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17814992493822804,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.192797385476804,0.02291256397212459,0.014497328213252942,0.22142487582649523,0
38,0.32589941633004027,0.25477230228761694,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17542052941932026,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.192797385476804,0.07878286502920524,0.008748687164756871,0.22142487582649523,0
39,0.3288278917669527,0.25564694156085993,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17278475738995955,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.192797385476804,0.06507723193138791,0.019436428294289015,0.22142487582649523,0
40,0.3294234331007292,0.2566113128617247,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17167230306801667,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.192797385476804,0.013234251861700033,0.021430473352551112,0.22142487582649523,0
41,0.33679878311363054,0.25755463720569455,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1660397079459766,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.12173298047149635,0.16389666695336355,0.020962763199329597,0.22142487582649523,0
42,0.34216702410185335,0.2590954681147623,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16137660790254085,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.12173298047149635,0.11929424418272948,0.03424068686817258,0.22142487582649523,0
43,0.34659906565390153,0.2623583435272846,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15603241486797162,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.12173298047149635,0.09848981226773695,0.07250834250049551,0.22142487582649523,0
44,0.35220336964502574,0.2658675335137452,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.14977153608105878,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.12173298047149635,0.12454008869164923,0.07798199969912513,0.22142487582649523,0
45,0.3555188763375606,0.268596604842968,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.14557009095106466,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.12173298047149635,0.0736779265007742,0.06064602953828416,0.22142487582649523,0
46,0.3562233313115414,0.27172867553841384,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.14268562826430187,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.12173298047149635,0.0156545549773507,0.06960157100990824,0.22142487582649523,0
47,0.354382743861578,0.2741675596052722,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1419793385284997,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.12173298047149635,-0.04090194333251998,0.05419742370796447,0.22142487582649523,0
48,0.3543561597504278,0.2760029409996397,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1405996487150372,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.12173298047149635,-0.0005907580255594376,0.04078625320816551,0.22142487582649523,0
49,0.35856413646657687,0.27670046595076303,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1373548543058725,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.07235586822127212,0.09351059369220253,0.015500554469408023,0.22142487582649523,0
50,0.36267309105267925,0.2774062753989735,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13422216400328538,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.07235586822127212,0.09131010191338682,0.015684654404677686,0.22142487582649523,0
51,0.3648806753251426,0.27732317848904836,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13292857830711563,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.07235586822127212,0.049057428276963654,-0.0018465979983361344,0.22142487582649523,0
52,0.3638185134325346,0.27841751505378454,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13271854823726892,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.07235586822127212,-0.02360359761351189,0.024318590327471017,0.22142487582649523,0
53,0.3621510526151295,0.27957813750442245,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13285540739711618,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.07235586822127212,-0.03705468483122394,0.025791610014175674,0.22142487582649523,0
54,0.3611493019387008,0.2810899007194709,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13232650336873636,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.07235586822127212,-0.022261126142859515,0.03359473811218766,0.22142487582649523,0
55,0.36248841868940335,0.28387611729186996,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.12933212211723627,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.07235586822127212,0.02975815001561226,0.06191592383109058,0.22142487582649523,0
56,0.3649257036884445,0.2857391432714382,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.12633740664160506,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.07235586822127212,0.054161888867581866,0.04140057732373781,0.22142487582649523,0
57,0.3625524428451873,0.27961662625841177,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13257250466346068,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.13539591501483766,-0.05273912985016059,-0.1360559336228088,0.22142487582649523,0
58,0.3601073739127766,0.2742362611281208,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13830016582531962,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.13539591501483766,-0.05433486516468257,-0.11956366956202276,0.22142487582649523,0
59,0.35603279497393686,0.27012752222033065,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.14405249046929575,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.13539591501483766,-0.0905461986408827,-0.09130530906200215,0.22142487582649523,0
60,0.3544428466753763,0.2661669590201752,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.14814364980378383,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.13539591501483766,-0.03533218441245726,-0.08801251555901111,0.22142487582649523,0
61,0.3547201437498495,0.2649769843294513,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1489107426910334,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.13539591501483766,0.006162157210515825,-0.02644388201608594,0.22142487582649523,0
62,0.3563424787375143,0.2645262057447359,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1482804819547304,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.13539591501483766,0.036051888614772716,-0.010017301882564804,0.22142487582649523,0
63,0.35660967446311903,0.2644336063447705,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.14819289702960683,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.13539591501483766,0.005937682791216467,-0.0020577644436756354,0.22142487582649523,0
64,0.3549114038454254,0.26430686885577087,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.14932396545412013,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.13539591501483766,-0.03773934705985803,-0.002816388644435834,0.22142487582649523,0
65,0.34733295024849137,0.2578242899626862,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1590970328493598,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.2259892350768023,-0.16841007993186763,-0.14405730873521488,0.22142487582649523,0
66,0.3428353685008512,0.25455973752086475,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1644542286376281,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.2259892350768023,-0.09994626105866934,-0.07254560981825374,0.22142487582649523,0
67,0.34182957512160717,0.25334499700563035,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1660311791577872,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.2259892350768023,-0.022350963983200838,-0.026994233671875832,0.22142487582649523,0
68,0.34228046546161345,0.2525437164518568,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16637435049667018,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.2259892350768023,0.010019785333472472,-0.017806234528301223,0.22142487582649523,0
69,0.3426115097164749,0.2526553043216948,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16608081649636824,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.2259892350768023,0.007356538996921753,0.0024797304408441167,0.22142487582649523,0
70,0.3411447544682499,0.2531476765119187,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16661503281114212,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.2259892350768023,-0.0325945610716677,0.010941604227197595,0.22142487582649523,0
71,0.3395911819244264,0.2532568217036722,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1675128796285257,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.2259892350768023,-0.03452383430718846,0.0024254487056327824,0.22142487582649523,0
72,0.33919215241057277,0.25342792066524295,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16763476257566745,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.2259892350768023,-0.008867322530080348,0.003802199146016754,0.22142487582649523,0
73,0.3491421375868896,0.256300734312193,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15918756766858794,0.0,0.0,free,0,fixed_k16_h8,16,8,0,0.144497811194125,0.22111078169592996,0.06384030326555744,0.22142487582649523,0
74,0.3569969226978639,0.2601498633979955,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15140335588766976,0.0,0.0,free,0,fixed_k16_h8,16,8,1,0.144497811194125,0.17455078024387327,0.08553620190672162,0.22142487582649523,0
75,0.36172542239644084,0.26327224701201357,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1461111531119096,0.0,0.0,free,0,fixed_k16_h8,16,8,2,0.144497811194125,0.10507777107948686,0.06938630253373514,0.22142487582649523,0
76,0.3643184438438528,0.2664723558932816,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.142001618023916,0.0,0.0,free,0,fixed_k16_h8,16,8,3,0.144497811194125,0.057622698831377495,0.07111353069484569,0.22142487582649523,0
77,0.36469576687674,0.26916353289176276,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1395888049980621,0.0,0.0,free,0,fixed_k16_h8,16,8,4,0.144497811194125,0.008384956286381216,0.05980393329958061,0.22142487582649523,0
78,0.3649373807580832,0.2719995724648746,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13715062578069373,0.0,0.0,free,0,fixed_k16_h8,16,8,5,0.144497811194125,0.005369197363181642,0.0630231016247074,0.22142487582649523,0
79,0.36718619084888215,0.2747765093839572,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1335815873644392,0.0,0.0,free,0,fixed_k16_h8,16,8,6,0.144497811194125,0.04997355757331094,0.0617097093129464,0.22142487582649523,0
80,0.368792130230683,0.27680583014319377,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1309956300889552,0.0,0.0,free,0,fixed_k16_h8,16,8,7,0.144497811194125,0.03568754181779733,0.04509601687192343,0.22142487582649523,0
